km_driven,days_since_last_service,vehicle_type,service_type,next_service_due_days
18591,88,car,wash,37
27718,119,bike,wash,30
18168,142,car,wash,55
3696,5,bike,wash,34
13012,51,bike,full_service,39
15688,139,bike,full_service,29
24457,18,car,full_service,32
6036,74,bike,full_service,30
8127,129,car,repair,77
4718,54,car,repair,12
23159,14,car,full_service,19
8910,99,bike,wash,53
3693,68,bike,repair,12
18009,142,bike,wash,59
16858,42,bike,full_service,89
29810,16,car,repair,62
21092,97,bike,repair,7
24243,115,car,repair,13
16932,73,car,repair,18
26337,115,bike,full_service,24
8692,29,bike,repair,8
29555,66,car,full_service,28
7398,50,car,repair,80
8252,59,bike,full_service,32
12721,2,bike,full_service,35
18939,103,bike,wash,71
12825,4,car,full_service,68
26251,27,car,wash,21
5187,107,bike,repair,10
25151,138,car,wash,86
1036,100,car,full_service,64
29412,75,car,wash,85
19171,14,car,repair,15
7283,82,bike,wash,42
16202,47,car,full_service,38
9060,126,bike,full_service,51
28303,45,bike,repair,36
9065,27,car,repair,61
4880,6,bike,wash,50
6932,93,bike,repair,39
27470,81,bike,full_service,26
9328,87,car,wash,20
7333,133,bike,wash,80
23143,67,car,wash,9
23869,54,bike,wash,30
14870,117,bike,repair,81
12268,133,bike,wash,28
6067,107,bike,wash,71
16616,50,car,wash,36
13075,37,bike,full_service,27
18045,138,bike,full_service,53
8973,92,bike,repair,66
23770,19,car,full_service,81
11002,9,car,full_service,83
8887,25,bike,repair,70
1414,47,bike,repair,15
7850,90,bike,wash,84
25918,113,bike,wash,22
3729,13,car,repair,14
29026,99,car,wash,81
29241,11,car,wash,64
12929,115,bike,wash,12
15988,122,bike,repair,75
4897,22,bike,full_service,52
29817,84,bike,full_service,85
29994,71,car,repair,45
3169,121,car,repair,12
14563,136,car,wash,41
19262,94,bike,repair,41
29546,24,bike,repair,68
23838,16,bike,repair,63
13888,28,bike,repair,49
5570,66,bike,wash,20
28193,84,car,wash,30
2515,56,bike,repair,35
17958,71,bike,repair,31
13634,13,car,full_service,47
20251,38,car,full_service,19
14798,143,bike,repair,62
20928,17,car,full_service,53
5477,74,bike,full_service,83
17455,101,bike,wash,29
28144,19,car,wash,72
29013,116,bike,wash,40
20364,116,bike,full_service,84
26693,3,bike,repair,51
22876,83,car,wash,63
27962,147,car,full_service,89
29084,138,car,repair,56
10551,113,car,wash,44
22143,64,bike,full_service,47
27091,145,car,wash,60
25468,43,bike,full_service,85
15179,117,car,wash,7
1039,99,car,full_service,75
26958,17,bike,repair,16
11222,127,car,wash,69
28197,37,car,wash,47
22757,135,bike,full_service,74
24949,103,car,repair,50
17116,12,bike,repair,64
19284,54,car,wash,65
19601,87,bike,full_service,53
17049,84,car,wash,29
5796,108,bike,full_service,7
5606,42,car,repair,72
18667,131,bike,wash,67
9775,70,car,full_service,34
26034,11,car,repair,8
15864,58,car,full_service,82
15193,43,bike,wash,89
15676,15,bike,full_service,75
11457,133,car,wash,25
28242,13,car,repair,75
18199,114,car,full_service,5
17044,111,car,repair,64
16066,122,car,repair,38
19895,57,car,wash,7
1246,119,car,wash,22
22209,34,car,repair,47
7516,9,car,wash,80
17800,80,car,repair,82
14342,43,bike,wash,45
24086,70,bike,wash,28
21101,17,car,full_service,28
17491,82,car,full_service,7
28207,78,car,wash,63
10030,85,bike,repair,62
21897,41,bike,repair,77
2421,123,car,repair,28
13970,29,car,wash,70
8283,19,car,wash,44
29488,125,bike,repair,75
16945,95,bike,full_service,13
1255,124,bike,full_service,64
24632,41,bike,repair,43
12019,88,car,wash,37
16487,86,car,wash,38
10029,4,car,repair,66
20346,49,car,full_service,89
3282,40,car,repair,65
9744,93,bike,repair,31
25756,56,car,repair,21
29828,134,car,full_service,64
18861,132,bike,repair,46
26146,50,car,full_service,51
22336,105,car,wash,57
23264,135,car,full_service,25
10919,10,bike,full_service,12
14335,149,car,repair,77
22976,97,bike,wash,62
24475,98,bike,repair,72
1591,138,bike,full_service,67
7277,95,bike,full_service,63
3260,105,car,repair,86
12139,142,bike,wash,34
1347,0,car,full_service,29
25741,45,bike,full_service,60
22416,87,car,full_service,38
5443,21,car,wash,54
12088,2,car,repair,6
9774,141,car,wash,81
7869,129,car,wash,57
29082,60,car,full_service,45
23080,37,car,wash,27
29979,45,car,full_service,65
20422,133,car,wash,35
3845,40,car,wash,70
25248,138,bike,repair,6
28342,109,car,wash,73
23993,40,car,repair,64
13386,56,car,full_service,82
2265,122,bike,full_service,27
13445,85,bike,repair,61
13938,62,car,full_service,39
12159,38,car,full_service,5
3274,137,bike,wash,52
19854,26,car,repair,53
11482,80,car,full_service,44
19961,106,bike,repair,66
21044,35,bike,wash,19
2068,84,car,full_service,34
22975,27,car,full_service,25
15706,15,car,repair,12
6974,34,bike,full_service,11
11928,98,car,repair,38
22213,146,car,full_service,68
2950,121,bike,wash,46
25667,22,car,wash,57
20477,118,car,repair,74
11411,62,car,full_service,14
22695,69,car,full_service,62
14388,149,bike,repair,87
18771,79,bike,wash,8
5274,58,bike,wash,12
3285,16,car,wash,16
20590,38,car,repair,85
20308,76,car,wash,29
8045,91,car,repair,31
25855,23,bike,wash,6
2618,87,car,wash,77
11979,43,car,repair,59
9562,35,car,full_service,62
23280,98,bike,full_service,37
28759,69,car,full_service,87
13026,121,car,wash,53
8843,123,car,wash,9
10895,79,car,full_service,51
27844,44,car,wash,88
24447,138,bike,wash,28
25879,30,car,full_service,48
12966,84,car,repair,72
18732,44,car,full_service,18
22940,114,car,full_service,40
6289,66,car,repair,55
19806,75,bike,wash,10
21012,39,car,full_service,21
19812,40,bike,full_service,86
4033,119,bike,wash,76
23541,80,car,wash,55
9860,37,car,repair,56
26075,99,bike,wash,16
8813,56,car,full_service,85
18798,65,bike,wash,5
14860,29,bike,wash,15
24092,9,car,repair,20
26105,60,car,repair,13
15294,35,bike,full_service,12
24019,53,car,full_service,29
4621,96,bike,wash,78
29032,3,bike,full_service,44
22699,53,car,full_service,71
18138,110,bike,wash,27
3347,90,bike,wash,66
15882,88,bike,wash,27
18110,63,bike,repair,48
5923,118,bike,repair,60
20033,91,bike,wash,72
27622,149,car,repair,27
16611,80,bike,repair,13
16367,58,bike,repair,8
20199,43,car,full_service,38
10066,75,car,wash,86
4279,143,car,wash,38
20368,100,bike,full_service,46
27754,124,car,repair,7
4807,15,bike,wash,87
25260,54,bike,repair,38
23483,94,bike,full_service,47
14965,78,bike,repair,71
17123,76,car,full_service,41
17991,39,bike,full_service,16
23553,20,bike,repair,85
25174,65,bike,repair,20
22957,135,bike,wash,66
1634,9,bike,full_service,21
13771,131,bike,repair,19
28303,42,car,repair,30
18458,104,car,wash,49
19298,62,bike,wash,6
15340,81,bike,wash,21
1588,50,bike,full_service,69
4231,55,bike,wash,34
7351,33,bike,full_service,72
27880,58,car,wash,48
4838,129,bike,full_service,64
2973,129,car,wash,5
15346,137,car,full_service,23
6044,142,car,wash,37
11247,117,car,wash,87
12672,127,car,repair,40
11271,16,bike,full_service,81
23487,81,bike,repair,82
7683,13,bike,full_service,28
23221,80,bike,repair,87
12244,122,car,wash,29
26827,15,car,repair,15
7783,31,bike,wash,13
6594,22,car,full_service,10
29371,101,bike,wash,62
4822,97,car,repair,33
29878,143,car,full_service,77
4389,103,car,repair,83
6914,125,car,wash,15
19164,67,bike,wash,27
28180,63,car,repair,30
4688,70,bike,full_service,5
15683,17,bike,repair,85
14080,112,car,wash,51
10916,124,bike,full_service,45
24595,126,bike,repair,27
28360,60,bike,wash,9
6037,74,bike,full_service,54
14453,106,car,repair,13
29295,147,car,full_service,8
23703,138,car,wash,75
27253,80,car,repair,69
9640,105,bike,repair,84
1081,27,bike,wash,61
7278,7,car,wash,29
17078,90,car,wash,62
24383,149,bike,repair,10
16536,120,car,wash,18
18790,65,bike,repair,67
8410,94,car,repair,79
16926,63,bike,full_service,69
16500,64,bike,wash,56
2480,124,car,wash,69
10271,13,car,full_service,12
4598,24,car,repair,12
16032,99,bike,repair,18
8993,104,car,repair,28
21567,130,car,wash,68
21064,132,car,repair,29
11895,64,car,full_service,10
16367,18,car,repair,5
8644,105,bike,wash,37
21694,53,car,wash,18
12948,137,car,repair,67
19142,143,car,repair,60
3599,103,car,wash,66
23000,14,bike,repair,32
6813,47,bike,full_service,33
28126,138,car,wash,27
4853,33,car,repair,48
28322,98,car,repair,42
19676,18,bike,repair,53
2501,69,bike,full_service,47
29980,114,car,wash,14
9422,95,bike,full_service,31
8550,74,bike,repair,12
5250,149,bike,full_service,72
26774,35,bike,repair,89
7991,62,bike,repair,89
17498,92,bike,wash,34
26989,4,car,wash,17
5406,24,bike,repair,62
26568,97,car,repair,7
19731,11,bike,repair,88
2041,149,car,wash,9
7927,136,bike,wash,26
17395,83,car,repair,62
25364,28,car,wash,70
8871,108,bike,repair,44
7375,26,car,full_service,9
24482,54,car,wash,20
4676,132,bike,repair,19
23493,51,car,full_service,81
14017,12,bike,repair,79
22781,41,car,full_service,84
4065,142,car,wash,22
3036,78,bike,wash,51
4046,17,car,repair,8
27926,49,car,wash,57
17924,1,bike,wash,62
28436,86,bike,full_service,89
1076,106,bike,wash,79
20451,140,car,full_service,62
16880,46,car,full_service,63
17407,88,bike,full_service,38
22518,11,car,wash,34
18059,12,car,repair,58
24052,136,car,repair,72
27970,58,car,wash,82
5267,42,car,full_service,79
6988,73,bike,wash,72
28974,22,bike,repair,30
28335,78,car,full_service,7
25036,22,car,wash,61
9680,100,car,full_service,41
2485,143,bike,full_service,42
15713,108,bike,repair,45
21043,110,bike,full_service,8
28811,16,bike,wash,30
3419,85,bike,full_service,43
25124,38,car,full_service,46
24527,40,car,wash,15
16312,47,car,repair,15
4495,76,car,repair,58
18140,0,bike,wash,42
11716,116,car,full_service,24
13442,18,car,wash,30
25832,58,car,wash,80
19163,106,car,wash,18
13961,137,bike,repair,54
11307,27,bike,full_service,29
7487,33,car,wash,59
28924,38,car,repair,55
10664,125,car,repair,14
17360,82,car,full_service,18
17642,105,bike,wash,9
5075,109,bike,full_service,61
25882,120,car,wash,26
25398,106,car,repair,79
18502,130,bike,repair,33
16285,22,bike,full_service,11
8631,144,car,wash,22
4017,70,car,full_service,35
21725,106,car,wash,47
28356,145,bike,full_service,88
19042,45,bike,repair,39
25762,69,bike,full_service,75
19181,30,bike,wash,8
26500,92,bike,full_service,55
1784,136,car,wash,34
29020,117,car,full_service,57
6691,80,car,wash,86
16765,59,car,wash,78
4196,75,bike,wash,18
10552,62,car,full_service,40
9532,99,bike,full_service,16
17946,47,bike,repair,80
5746,73,car,wash,38
3999,57,car,repair,30
18577,29,car,repair,10
12302,9,car,wash,57
17452,38,car,repair,19
16595,54,car,full_service,23
23063,27,bike,repair,51
19812,145,bike,full_service,81
7200,117,bike,wash,65
6396,113,car,wash,56
24377,74,bike,wash,22
14410,64,car,repair,64
14203,80,car,wash,51
4598,99,bike,wash,61
11564,99,bike,full_service,37
13748,45,car,repair,36
26419,59,car,repair,8
17957,136,bike,wash,45
21598,96,bike,repair,23
8636,2,bike,wash,11
28172,135,bike,full_service,30
18862,113,bike,repair,55
11265,115,bike,repair,60
10705,57,car,full_service,75
23511,69,bike,repair,79
26544,92,car,wash,55
15298,139,car,repair,12
24060,136,bike,repair,17
19580,104,bike,full_service,36
10703,48,bike,full_service,38
14336,82,car,wash,22
9166,16,car,repair,83
26230,53,bike,repair,59
17116,111,bike,full_service,47
7050,48,car,wash,28
12184,143,car,repair,25
22034,84,bike,wash,22
13712,11,bike,repair,18
9484,125,bike,full_service,57
28177,97,car,full_service,23
21910,135,car,full_service,81
21796,148,bike,full_service,61
22827,47,bike,full_service,68
27164,135,bike,full_service,84
26171,27,car,wash,6
3593,79,car,full_service,61
11315,9,car,wash,38
16200,51,bike,full_service,53
27519,142,bike,repair,58
10107,131,bike,repair,26
24236,89,car,repair,88
24013,61,car,wash,86
4869,106,car,full_service,48
16447,131,bike,wash,39
28370,40,bike,full_service,33
28654,98,car,repair,10
8971,54,bike,wash,41
26551,27,bike,full_service,89
26651,100,car,wash,62
25206,46,car,wash,68
3989,136,car,repair,35
24446,129,car,repair,54
29043,116,car,repair,84
6340,107,bike,repair,64
10643,68,car,repair,18
4823,27,bike,full_service,74
14454,78,bike,full_service,15
4932,13,car,repair,31
11220,45,car,repair,73
9554,140,bike,repair,83
3429,15,bike,wash,42
29208,80,bike,repair,66
8444,57,car,full_service,57
11510,47,bike,full_service,84
12277,48,car,wash,22
11537,88,car,full_service,56
8147,129,bike,repair,28
8631,13,car,wash,11
4598,102,bike,wash,18
5329,120,bike,full_service,54
7718,144,car,repair,28
10923,122,car,repair,83
25602,137,bike,repair,17
14782,69,car,wash,23
17476,102,car,full_service,33
28240,101,bike,full_service,26
25884,63,car,full_service,6
1051,17,bike,repair,81
17702,62,bike,wash,40
11184,48,car,wash,42
13468,55,bike,full_service,22
23072,90,car,full_service,55
16479,57,bike,wash,19
29467,54,car,full_service,56
24402,84,bike,wash,21
8210,18,bike,wash,81
13934,102,car,full_service,26
4956,111,car,wash,58
7057,107,car,wash,56
28268,46,car,full_service,89
12210,106,car,full_service,50
15590,83,car,full_service,8
27600,127,car,wash,11
24259,57,car,full_service,14
21815,142,car,full_service,19
14864,143,bike,wash,30
2525,96,car,wash,84
14277,46,bike,full_service,44
8043,139,car,full_service,65
18662,102,car,wash,85
9705,83,bike,wash,20
7125,48,bike,repair,22
8874,130,car,wash,79
13529,111,bike,wash,80
27309,59,car,repair,6
28946,65,bike,full_service,58
24284,86,car,repair,22
29497,125,bike,wash,58
15955,25,car,repair,42
3500,70,bike,repair,77
4464,73,car,repair,19
19643,46,bike,repair,68
16954,75,car,repair,12
24880,95,car,repair,50
20043,30,car,full_service,43
1255,21,bike,repair,56
2502,16,bike,repair,12
5656,147,bike,repair,54
11302,135,bike,repair,54
6430,97,bike,wash,87
9598,48,car,repair,72
28425,86,bike,repair,31
20560,37,car,repair,81
16976,52,car,full_service,42
2860,27,car,repair,25
7158,76,car,wash,49
6806,138,car,full_service,62
21738,17,bike,wash,27
18106,49,car,full_service,58
24963,88,bike,full_service,34
10474,149,car,repair,20
17997,44,car,repair,56
20715,126,bike,full_service,45
6790,92,bike,repair,75
20500,20,car,repair,85
11170,75,car,full_service,28
10004,90,car,full_service,24
10978,95,bike,wash,31
17714,95,bike,full_service,6
19596,74,car,wash,64
26792,109,bike,wash,55
22877,81,bike,repair,5
8232,127,bike,repair,10
13674,102,bike,full_service,42
22998,132,bike,full_service,58
23297,143,bike,wash,64
17052,138,bike,wash,31
16774,34,car,repair,84
6913,111,bike,full_service,66
15102,86,bike,full_service,67
16389,118,car,full_service,39
28913,97,bike,full_service,62
11567,80,bike,repair,65
6611,137,bike,repair,40
10432,81,bike,wash,60
1319,135,car,repair,71
25469,25,bike,wash,61
13686,2,car,repair,45
27490,58,bike,repair,35
21584,115,bike,full_service,7
5791,130,bike,wash,42
1329,129,bike,wash,57
9851,144,car,wash,56
29264,35,car,repair,28
12310,85,car,full_service,30
24126,97,car,repair,77
22300,123,car,full_service,41
11164,72,bike,repair,52
19177,109,car,wash,71
23841,121,car,repair,45
28794,129,bike,wash,53
25509,26,car,full_service,32
6703,149,bike,wash,36
28109,67,car,wash,75
11649,13,bike,wash,75
23554,97,car,wash,89
28676,22,bike,full_service,36
29942,114,car,repair,42
28309,111,car,repair,24
24028,95,bike,repair,12
24804,77,bike,repair,72
13672,60,bike,wash,30
5155,84,car,full_service,83
25795,70,bike,full_service,74
28394,84,car,repair,52
27482,49,bike,repair,73
3611,139,car,full_service,50
23075,14,bike,full_service,62
19977,144,bike,wash,74
17479,33,car,full_service,71
10180,34,bike,full_service,33
10304,38,bike,wash,87
23425,132,bike,wash,14
27854,29,car,wash,75
22447,131,car,full_service,69
15610,142,bike,full_service,69
9437,102,bike,full_service,21
11350,73,car,wash,26
13521,54,car,full_service,18
20733,59,bike,full_service,10
25028,23,car,wash,34
7560,21,bike,repair,51
28301,31,bike,repair,24
6247,94,car,full_service,20
22740,82,car,wash,72
5077,2,car,wash,38
22282,69,car,full_service,5
11858,129,car,full_service,81
12391,87,car,repair,52
11946,108,car,wash,12
16186,58,car,full_service,26
2417,76,bike,wash,72
26230,13,bike,full_service,38
28018,50,car,repair,64
17494,138,bike,full_service,49
25665,77,bike,repair,41
9954,79,bike,repair,27
14591,9,bike,full_service,88
8391,79,bike,full_service,28
12364,123,car,repair,17
11371,33,car,wash,73
22516,120,car,wash,84
3504,79,car,repair,64
27040,52,car,repair,42
25673,17,car,full_service,52
6239,101,bike,full_service,30
17676,134,car,repair,81
27415,97,bike,repair,89
19118,44,car,wash,5
6120,34,bike,wash,8
28195,113,bike,wash,71
7393,20,car,repair,84
3196,95,car,repair,17
4466,43,car,wash,43
2906,79,car,wash,35
19105,55,bike,full_service,28
12883,137,car,full_service,83
16437,142,car,repair,9
15497,54,bike,full_service,53
2816,42,bike,repair,15
25828,49,car,repair,28
21611,5,car,repair,49
29095,61,bike,wash,78
27483,54,car,full_service,38
27486,139,bike,full_service,15
11713,115,bike,full_service,61
23159,30,car,full_service,33
4849,73,bike,wash,26
22612,33,car,full_service,37
7849,9,car,full_service,76
2058,51,car,wash,53
12730,77,bike,full_service,27
19706,2,car,full_service,73
25762,134,car,wash,33
18332,3,bike,wash,10
25563,47,car,wash,56
27866,73,car,wash,18
5359,78,car,repair,21
13809,143,bike,wash,84
6660,3,bike,full_service,32
8254,3,car,full_service,13
13822,119,car,full_service,70
25785,118,car,full_service,8
3093,16,bike,repair,24
12730,95,car,repair,45
18947,69,car,repair,40
9217,96,car,full_service,10
17558,7,bike,full_service,69
18718,113,bike,wash,54
17705,4,bike,wash,68
23082,46,bike,full_service,7
13342,39,bike,wash,41
13239,121,car,wash,7
14854,134,car,full_service,37
14897,139,car,repair,63
12419,93,car,full_service,19
11064,27,bike,full_service,60
16003,76,bike,wash,65
22988,48,car,wash,72
24126,85,bike,full_service,83
11259,53,car,repair,75
24820,17,bike,full_service,72
25908,26,car,repair,66
6674,71,car,repair,71
6002,133,car,full_service,27
28567,121,bike,full_service,18
1910,104,car,full_service,10
1949,68,car,repair,37
22809,70,bike,wash,13
27651,149,car,repair,16
19898,116,bike,repair,55
12523,31,bike,repair,7
25085,108,bike,wash,60
12221,96,car,repair,50
17484,0,bike,repair,40
5646,107,bike,repair,17
7945,113,bike,wash,17
3400,40,car,repair,62
12563,7,bike,wash,89
23185,29,car,wash,38
19727,45,bike,full_service,47
1352,104,bike,full_service,32
20339,95,car,full_service,60
16489,60,car,wash,51
2018,140,car,full_service,39
18563,88,bike,full_service,82
6193,125,bike,full_service,86
16701,60,car,wash,23
4536,119,car,repair,87
16449,120,car,full_service,55
12842,47,car,full_service,24
19886,58,car,full_service,33
4819,10,bike,full_service,76
24239,24,bike,wash,85
18363,45,car,repair,69
1976,53,car,repair,42
